0	0	0	0	0	0
256	0	0	248	1	0
512	0	0	491	1	0
768	0	0	734	2	0
1024	0	0	979	2	0
1280	0	0	1225	3	0
1536	0	0	1470	4	0
1792	0	0	1714	4	0
2048	0	0	1959	5	0
2303	0	0	2208	5	0
2559	0	0	2460	6	0
2815	0	0	2707	7	0
3071	0	0	2953	7	0
3327	0	0	3194	8	0
3583	0	0	3439	9	0
3839	0	0	3686	9	0
4095	0	0	3934	10	0
0	256	0	0	239	0
256	256	0	248	240	0
512	256	0	490	240	0
768	256	0	734	241	0
1024	256	0	978	241	0
1280	256	0	1224	242	0
1536	256	0	1471	244	0
1792	256	0	1714	244	0
2048	256	0	1958	245	0
2303	256	0	2207	246	0
2559	256	0	2459	247	0
2815	256	0	2707	248	0
3071	256	0	2952	248	0
3327	256	0	3194	249	0
3583	256	0	3436	249	0
3839	256	0	3684	249	0
4095	256	0	3932	249	0
0	512	0	0	473	0
256	512	0	249	473	0
512	512	0	489	473	0
768	512	0	735	475	0
1024	512	0	977	475	0
1280	512	0	1227	478	0
1536	512	0	1471	477	0
1792	512	0	1715	478	0
2048	512	0	1959	480	0
2303	512	0	2209	480	0
2559	512	0	2460	481	0
2815	512	0	2708	482	0
3071	512	0	2953	482	0
3327	512	0	3194	483	0
3583	512	0	3436	483	0
3839	512	0	3684	483	0
4095	512	0	3931	482	0
0	768	0	0	710	0
256	768	0	249	709	0
512	768	0	490	710	0
768	768	0	735	712	0
1024	768	0	977	711	0
1280	768	0	1227	714	0
1536	768	0	1472	714	0
1792	768	0	1716	715	0
2048	768	0	1958	716	0
2303	768	0	2207	717	0
2559	768	0	2460	719	0
2815	768	0	2706	718	0
3071	768	0	2952	718	0
3327	768	0	3193	720	0
3583	768	0	3437	720	0
3839	768	0	3684	720	0
4095	768	0	3933	720	0
0	1024	0	0	948	0
256	1024	0	249	947	0
512	1024	0	491	948	0
768	1024	0	734	948	0
1024	1024	0	978	949	0
1280	1024	0	1225	950	0
1536	1024	0	1472	951	0
1792	1024	0	1716	953	0
2048	1024	0	1959	953	0
2303	1024	0	2208	954	0
2559	1024	0	2460	956	0
2815	1024	0	2708	956	0
3071	1024	0	2953	956	0
3327	1024	0	3194	957	0
3583	1024	0	3438	957	0
3839	1024	0	3685	957	0
4095	1024	0	3934	956	1
0	1280	0	0	1189	0
256	1280	0	249	1189	0
512	1280	0	491	1190	0
768	1280	0	734	1189	0
1024	1280	0	978	1191	0
1280	1280	0	1226	1192	0
1536	1280	0	1472	1193	0
1792	1280	0	1716	1194	0
2048	1280	0	1959	1195	0
2303	1280	0	2209	1197	0
2559	1280	0	2459	1197	0
2815	1280	0	2708	1198	0
3071	1280	0	2952	1199	0
3327	1280	0	3195	1199	0
3583	1280	0	3437	1199	0
3839	1280	0	3684	1200	1
4095	1280	0	3933	1199	1
0	1536	0	0	1424	0
256	1536	0	249	1426	0
512	1536	0	490	1427	0
768	1536	0	735	1427	0
1024	1536	0	978	1429	0
1280	1536	0	1226	1429	0
1536	1536	0	1470	1428	0
1792	1536	0	1717	1432	0
2048	1536	0	1960	1432	0
2303	1536	0	2209	1433	0
2559	1536	0	2460	1434	0
2815	1536	0	2708	1435	0
3071	1536	0	2953	1436	0
3327	1536	0	3195	1436	0
3583	1536	0	3437	1436	1
3839	1536	0	3685	1436	1
4095	1536	0	3933	1436	1
0	1792	0	0	1661	0
256	1792	0	249	1661	0
512	1792	0	491	1663	0
768	1792	0	736	1663	0
1024	1792	0	979	1664	0
1280	1792	0	1227	1664	0
1536	1792	0	1472	1664	0
1792	1792	0	1717	1666	0
2048	1792	0	1960	1666	0
2303	1792	0	2208	1668	0
2559	1792	0	2461	1668	0
2815	1792	0	2707	1668	0
3071	1792	0	2953	1670	0
3327	1792	0	3195	1671	1
3583	1792	0	3438	1672	1
3839	1792	0	3684	1671	2
4095	1792	0	3933	1671	2
0	2048	0	0	1898	0
256	2048	0	249	1899	0
512	2048	0	491	1899	0
768	2048	0	736	1900	0
1024	2048	0	979	1901	0
1280	2048	0	1227	1901	0
1536	2048	0	1473	1902	0
1792	2048	0	1716	1904	0
2048	2048	0	1960	1904	0
2303	2048	0	2209	1906	0
2559	2048	0	2461	1906	0
2815	2048	0	2708	1906	1
3071	2048	0	2954	1908	1
3327	2048	0	3196	1909	1
3583	2048	0	3439	1910	2
3839	2048	0	3685	1909	2
4095	2048	0	3934	1909	2
0	2303	0	1	2136	0
256	2303	0	250	2136	0
512	2303	0	492	2135	0
768	2303	0	736	2137	0
1024	2303	0	981	2139	0
1280	2303	0	1228	2138	0
1536	2303	0	1474	2139	0
1792	2303	0	1718	2141	0
2048	2303	0	1960	2140	0
2303	2303	0	2209	2141	0
2559	2303	0	2462	2143	1
2815	2303	0	2710	2144	1
3071	2303	0	2955	2146	1
3327	2303	0	3198	2146	2
3583	2303	0	3440	2147	2
3839	2303	0	3688	2146	2
4095	2303	0	3935	2146	3
0	2559	0	1	2381	0
256	2559	0	250	2381	0
512	2559	0	491	2380	0
768	2559	0	737	2381	0
1024	2559	0	981	2383	0
1280	2559	0	1229	2382	0
1536	2559	0	1474	2383	0
1792	2559	0	1719	2384	0
2048	2559	0	1961	2384	0
2303	2559	0	2210	2385	1
2559	2559	0	2462	2386	1
2815	2559	0	2711	2388	1
3071	2559	0	2956	2388	1
3327	2559	0	3199	2390	2
3583	2559	0	3441	2391	2
3839	2559	0	3689	2390	3
4095	2559	0	3936	2390	3
0	2815	0	1	2625	0
256	2815	0	249	2625	0
512	2815	0	491	2626	0
768	2815	0	737	2628	0
1024	2815	0	979	2628	0
1280	2815	0	1227	2627	0
1536	2815	0	1473	2629	0
1792	2815	0	1718	2629	1
2048	2815	0	1961	2631	1
2303	2815	0	2209	2632	1
2559	2815	0	2461	2631	2
2815	2815	0	2708	2632	2
3071	2815	0	2955	2633	2
3327	2815	0	3197	2635	3
3583	2815	0	3440	2636	3
3839	2815	0	3687	2634	3
4095	2815	0	3936	2635	4
0	3071	0	1	2863	0
256	3071	0	247	2861	0
512	3071	0	491	2864	0
768	3071	0	735	2865	0
1024	3071	0	979	2865	0
1280	3071	0	1226	2865	0
1536	3071	0	1473	2867	1
1792	3071	0	1717	2867	1
2048	3071	0	1961	2868	1
2303	3071	0	2209	2869	2
2559	3071	0	2462	2869	2
2815	3071	0	2709	2870	2
3071	3071	0	2955	2871	3
3327	3071	0	3197	2872	3
3583	3071	0	3440	2873	3
3839	3071	0	3687	2872	4
4095	3071	0	3936	2872	4
0	3327	0	1	3098	0
256	3327	0	248	3097	0
512	3327	0	491	3098	0
768	3327	0	736	3099	0
1024	3327	0	980	3101	0
1280	3327	0	1227	3101	1
1536	3327	0	1474	3102	1
1792	3327	0	1719	3103	1
2048	3327	0	1962	3104	2
2303	3327	0	2211	3104	2
2559	3327	0	2463	3105	2
2815	3327	0	2711	3106	3
3071	3327	0	2956	3105	3
3327	3327	0	3198	3106	3
3583	3327	0	3440	3106	4
3839	3327	0	3689	3107	4
4095	3327	0	3936	3108	4
0	3583	0	2	3329	0
256	3583	0	248	3326	0
512	3583	0	490	3327	0
768	3583	0	735	3328	0
1024	3583	0	978	3328	1
1280	3583	0	1227	3330	1
1536	3583	0	1474	3330	1
1792	3583	0	1718	3331	2
2048	3583	0	1961	3332	2
2303	3583	0	2211	3332	2
2559	3583	0	2463	3334	3
2815	3583	0	2713	3336	3
3071	3583	0	2958	3336	3
3327	3583	0	3200	3336	4
